order_id,date,customer_id,product_id,quantity,unit_price,revenue
ORD-01103,2025-12-15,CUS-0393,PRD-012,1,94.32,94.32
ORD-01383,2025-12-15,CUS-0011,PRD-012,3,94.32,282.96
ORD-01593,2025-12-15,CUS-0131,PRD-001,10,19.27,192.7
ORD-01633,2025-12-15,CUS-0130,PRD-035,5,26.07,130.35
ORD-01946,2025-12-15,CUS-0331,PRD-012,1,94.32,94.32
ORD-00124,2025-12-16,CUS-0391,PRD-019,2,51.1,102.2
ORD-00196,2025-12-16,CUS-0352,PRD-012,8,94.32,754.56
ORD-00243,2025-12-16,CUS-0098,PRD-007,1,10.68,10.68
ORD-00489,2025-12-16,CUS-0369,PRD-029,4,106.8,427.2
ORD-00704,2025-12-16,CUS-0305,PRD-028,3,425.59,1276.77
ORD-00797,2025-12-16,CUS-0002,PRD-014,1,164.13,164.13
ORD-01072,2025-12-16,CUS-0396,PRD-006,3,24.5,73.5
ORD-01316,2025-12-16,CUS-0269,PRD-019,1,51.1,51.1
ORD-01319,2025-12-16,CUS-0383,PRD-008,2,16.08,32.16
ORD-01597,2025-12-16,CUS-0213,PRD-024,8,260.78,2086.24
ORD-00218,2025-12-17,CUS-0177,PRD-014,3,164.13,492.39
ORD-00308,2025-12-17,CUS-0164,PRD-037,2,55.4,110.8
ORD-01105,2025-12-17,CUS-0018,PRD-039,2,17.91,35.82
ORD-01120,2025-12-17,CUS-0029,PRD-010,5,13.11,65.55
ORD-01759,2025-12-17,CUS-0034,PRD-010,2,13.11,26.22
ORD-00139,2025-12-18,CUS-0085,PRD-004,1,28.11,28.11
ORD-00570,2025-12-18,CUS-0132,PRD-026,1,98.58,98.58
ORD-00941,2025-12-18,CUS-0393,PRD-020,2,128.49,256.98
ORD-00994,2025-12-18,CUS-0366,PRD-012,3,94.32,282.96
ORD-01142,2025-12-18,CUS-0081,PRD-019,4,51.1,204.4
ORD-01709,2025-12-18,CUS-0234,PRD-028,3,425.59,1276.77
ORD-00051,2025-12-19,CUS-0144,PRD-012,1,94.32,94.32
ORD-00694,2025-12-19,CUS-0242,PRD-008,6,16.08,96.48
ORD-00874,2025-12-19,CUS-0187,PRD-009,2,10.5,21.0
ORD-01291,2025-12-19,CUS-0360,PRD-027,1,408.78,408.78
ORD-01318,2025-12-19,CUS-0297,PRD-005,10,19.22,192.2
ORD-01460,2025-12-19,CUS-0177,PRD-022,3,334.91,1004.73
ORD-01753,2025-12-19,CUS-0200,PRD-008,3,16.08,48.24
ORD-01878,2025-12-19,CUS-0183,PRD-028,2,425.59,851.18
ORD-01981,2025-12-19,CUS-0009,PRD-004,3,28.11,84.33
ORD-00118,2025-12-20,CUS-0385,PRD-003,1,9.61,9.61
ORD-00133,2025-12-20,CUS-0250,PRD-030,1,436.33,436.33
ORD-00676,2025-12-20,CUS-0346,PRD-010,3,13.11,39.33
ORD-01139,2025-12-20,CUS-0049,PRD-013,3,69.91,209.73
ORD-01198,2025-12-20,CUS-0316,PRD-036,1,10.53,10.53
ORD-01353,2025-12-20,CUS-0121,PRD-035,6,26.07,156.42
ORD-01387,2025-12-20,CUS-0016,PRD-024,2,260.78,521.56
ORD-01586,2025-12-20,CUS-0382,PRD-025,3,88.05,264.15
ORD-01603,2025-12-20,CUS-0021,PRD-019,1,51.1,51.1
ORD-01769,2025-12-20,CUS-0195,PRD-033,1,10.51,10.51
ORD-01875,2025-12-20,CUS-0211,PRD-032,8,70.79,566.32
ORD-01937,2025-12-20,CUS-0353,PRD-027,4,408.78,1635.12
ORD-00451,2025-12-21,CUS-0371,PRD-027,3,408.78,1226.34
ORD-01496,2025-12-21,CUS-0028,PRD-012,2,94.32,188.64
ORD-01507,2025-12-21,CUS-0096,PRD-040,3,19.49,58.47
ORD-01780,2025-12-21,CUS-0181,PRD-018,4,110.62,442.48
ORD-01960,2025-12-21,CUS-0031,PRD-035,2,26.07,52.14
ORD-00017,2025-12-22,CUS-0055,PRD-016,2,131.25,262.5
ORD-00353,2025-12-22,CUS-0124,PRD-012,1,94.32,94.32
ORD-00708,2025-12-22,CUS-0007,PRD-004,5,28.11,140.55
ORD-00709,2025-12-22,CUS-0175,PRD-032,2,70.79,141.58
ORD-00711,2025-12-22,CUS-0380,PRD-001,8,19.27,154.16
ORD-00773,2025-12-22,CUS-0004,PRD-009,4,10.5,42.0
ORD-01024,2025-12-22,CUS-0263,PRD-028,1,425.59,425.59
ORD-01303,2025-12-22,CUS-0312,PRD-011,1,154.66,154.66
ORD-01334,2025-12-22,CUS-0327,PRD-003,3,9.61,28.83
ORD-01368,2025-12-22,CUS-0363,PRD-036,1,10.53,10.53
ORD-01706,2025-12-22,CUS-0065,PRD-025,2,88.05,176.1
ORD-01846,2025-12-22,CUS-0398,PRD-017,5,69.39,346.95
ORD-00073,2025-12-23,CUS-0247,PRD-036,1,10.53,10.53
ORD-00535,2025-12-23,CUS-0018,PRD-025,1,88.05,88.05
ORD-01339,2025-12-23,CUS-0056,PRD-023,3,136.35,409.05
ORD-00633,2025-12-24,CUS-0307,PRD-025,2,88.05,176.1
ORD-00700,2025-12-24,CUS-0180,PRD-011,1,154.66,154.66
ORD-00722,2025-12-24,CUS-0278,PRD-017,1,69.39,69.39
ORD-00811,2025-12-24,CUS-0283,PRD-003,10,9.61,96.1
ORD-01042,2025-12-24,CUS-0165,PRD-003,6,9.61,57.66
ORD-01051,2025-12-24,CUS-0076,PRD-012,1,94.32,94.32
ORD-01294,2025-12-24,CUS-0001,PRD-014,10,164.13,1641.3
ORD-01622,2025-12-24,CUS-0399,PRD-026,2,98.58,197.16
ORD-00025,2025-12-25,CUS-0123,PRD-012,3,94.32,282.96
ORD-00517,2025-12-25,CUS-0301,PRD-008,3,16.08,48.24
ORD-00829,2025-12-25,CUS-0218,PRD-024,1,260.78,260.78
ORD-01073,2025-12-25,CUS-0234,PRD-017,2,69.39,138.78
ORD-01417,2025-12-25,CUS-0149,PRD-012,2,94.32,188.64
ORD-01871,2025-12-25,CUS-0387,PRD-032,3,70.79,212.37
ORD-00270,2025-12-26,CUS-0235,PRD-012,1,94.32,94.32
ORD-00334,2025-12-26,CUS-0141,PRD-015,10,57.87,578.7
ORD-00714,2025-12-26,CUS-0363,PRD-035,1,26.07,26.07
ORD-00884,2025-12-26,CUS-0101,PRD-026,1,98.58,98.58
ORD-01112,2025-12-26,CUS-0235,PRD-020,3,128.49,385.47
ORD-01143,2025-12-26,CUS-0348,PRD-035,1,26.07,26.07
ORD-01278,2025-12-26,CUS-0271,PRD-012,6,94.32,565.92
ORD-01340,2025-12-26,CUS-0235,PRD-011,5,154.66,773.3
ORD-01468,2025-12-26,CUS-0382,PRD-014,2,164.13,328.26
ORD-01469,2025-12-26,CUS-0333,PRD-011,5,154.66,773.3
ORD-01484,2025-12-26,CUS-0221,PRD-032,1,70.79,70.79
ORD-01505,2025-12-26,CUS-0229,PRD-029,1,106.8,106.8
ORD-00770,2025-12-27,CUS-0174,PRD-035,3,26.07,78.21
ORD-01041,2025-12-27,CUS-0325,PRD-008,2,16.08,32.16
ORD-01046,2025-12-27,CUS-0255,PRD-036,3,10.53,31.59
ORD-01598,2025-12-27,CUS-0088,PRD-018,3,110.62,331.86
ORD-00799,2025-12-28,CUS-0112,PRD-006,1,24.5,24.5
ORD-00951,2025-12-28,CUS-0359,PRD-022,1,334.91,334.91
ORD-01096,2025-12-28,CUS-0035,PRD-023,1,136.35,136.35
ORD-01160,2025-12-28,CUS-0398,PRD-010,2,13.11,26.22
ORD-01342,2025-12-28,CUS-0129,PRD-023,5,136.35,681.75
ORD-00475,2025-12-29,CUS-0258,PRD-034,1,45.84,45.84
ORD-00621,2025-12-29,CUS-0227,PRD-012,5,94.32,471.6
ORD-00640,2025-12-29,CUS-0134,PRD-012,4,94.32,377.28
ORD-00698,2025-12-29,CUS-0031,PRD-029,6,106.8,640.8
ORD-01126,2025-12-29,CUS-0044,PRD-017,1,69.39,69.39
ORD-01573,2025-12-29,CUS-0272,PRD-003,5,9.61,48.05
ORD-01638,2025-12-29,CUS-0304,PRD-034,5,45.84,229.2
ORD-01833,2025-12-29,CUS-0352,PRD-004,10,28.11,281.1
ORD-00354,2025-12-30,CUS-0380,PRD-003,2,9.61,19.22
ORD-01197,2025-12-30,CUS-0386,PRD-019,5,51.1,255.5
ORD-01292,2025-12-30,CUS-0127,PRD-012,3,94.32,282.96
ORD-01728,2025-12-30,CUS-0092,PRD-020,3,128.49,385.47
ORD-01908,2025-12-30,CUS-0306,PRD-020,2,128.49,256.98
ORD-01997,2025-12-30,CUS-0030,PRD-024,5,260.78,1303.9
ORD-00921,2025-12-31,CUS-0312,PRD-039,1,17.91,17.91
ORD-01030,2025-12-31,CUS-0131,PRD-008,4,16.08,64.32
ORD-01061,2025-12-31,CUS-0101,PRD-017,2,69.39,138.78
ORD-01384,2025-12-31,CUS-0042,PRD-024,10,260.78,2607.8
ORD-01841,2025-12-31,CUS-0045,PRD-028,3,425.59,1276.77
